id;question;mediaReference;points;typeId;correctAnswerId
2967;Czy w wyjątkowej sytuacji np.ratowania życia, przy zachowaniu szczególnej ostrożności,możesz skorzystać z drogi pojazdu uprzywilejowanego?;W10_korytarz_200.jpg;2;1;7012
2968;Czy w przedstawionej sytuacji kierujący pojazdami są obowiązani umożliwić zmianę pasa ruchu pojazdom znajdującym się na pasie zanikającym ?;W11-suwak-309.wmv;2;1;7014
2969;Czy masz obowiązek umożliwić zmianę pasa ruchu pojazdowi nadjeżdżającemu z prawej strony?;W11-suwak-310.wmv;2;1;7016
2970;"Czy kierujący ma obowiązek stosować tzw. ""jazdę na suwak"",  gdy nie ma znacznego zmniejszenia prędkości ?";W11_suwak_305.jpg;2;1;7018
2971;Czy w tej sytuacji wolno Ci skręcić w prawo na skrzyżowaniu?;1_1369ztV.wmv;2;1;7019
2972;Czy w przedstawionej sytuacji obowiązany jesteś zachować szczególną ostrożność?;AKADEMIA_1.jpg;3;1;7021
2973;Czy dozwolony jest postój na wyznaczonych miejscach dla osób niepełnosprawnych, jeśli nie będzie trwał więcej niż 15 minut?;AKADEMIA_2.jpg;1;1;7024
2974;Czy dozwolony jest postój na wyznaczonych miejscach dla osób niepełnosprawnych, jeżeli posiadana przez kierującego karta parkingowa straciła ważność?;AKADEMIA_2.jpg;1;2;7027
2975;Czy poruszając się pojazdem jednośladowym masz prawo jechać utworzonym przez innych kierujących tzw. „korytarzem życia”?;3.JPG;2;1;7029
2976;Czy masz obowiązek zbliżyć się do prawej krawędzi jezdni, by umożliwić przejazd pojazdu uprzywilejowanego, który nadjeżdża z tyłu?;4.JPG;2;1;7030
2977;Czy nadawany sygnał oznacza, że za chwilę zapali się sygnał zielony?;AKADEMIA_4.jpg;3;1;7032
2978;Czy nadawany sygnał oznacza, że za chwilę zapali się sygnał czerwony?;AKADEMIA_4.jpg;3;1;7035
2979;Czy w przedstawionej sytuacji kierujący obowiązany jest przepuścić pojazd z prawej strony?;AKADEMIA_5.jpg;3;1;7036
2980;Czy w przedstawionej sytuacji kierujący jest obowiązany zatrzymać pojazd przed jezdnią przy linii złożonej z trójkątów?;AKADEMIA_6.jpg;3;1;7039
2981;Czy w przedstawionej sytuacji dozwolona jest dalsza jazda przez skrzyżowanie?;AKADEMIA_6.jpg;3;1;7041
2982;Czy w przedstawionej sytuacji dozwolona jest dalsza jazda przez skrzyżowanie, jeżeli nastąpi zatrzymanie pojazdu przed sygnalizacją?;AKADEMIA_6.jpg;3;1;7043
2983;Czy po zapaleniu sygnału zielonego dozwolone będzie zawracanie z obecnie zajmowanego pasa ruchu?;AKADEMIA_6.jpg;1;1;7045
2984;Czy po zapaleniu sygnału zielonego dozwolona będzie jazda w prawo z obecnie zajmowanego pasa ruchu?;AKADEMIA_6.jpg;1;1;7046
2985;Czy w widocznej sytuacji kierujący może włączyć światła drogowe?;AKADEMIA_7.jpg;1;1;7049
2986;Czy kierując pojazdem nienormatywnym masz obowiązek mieć przy sobie i okazywać uprawnionym osobom zezwolenie na przejazd?;Zezwolenie.jpg;2;2;7050
2987;Czy poruszając się pojazdem nienormatywnym o rzeczywistej masie całkowitej powyżej 80 ton występuje obowiązek pilotowania takiego pojazdu przez dwa pojazdy pilotujące?;80ton_2pilotow.jpg;2;2;7053
2988;Czy poruszając się pojazdem nienormatywnym o szerokości ponad 3,6 m zachodzi obowiązek pilotowania takiego pojazdu przez dwa pojazdy pilotujące?;szerokosc_2pilotow.jpg;2;2;7056
2989;Czy poruszając się pojazdem nienormatywnym o długości ponad 30 m zachodzi obowiązek pilotowania takiego pojazdu przez dwa pojazdy pilotujące?;30m_pilot.jpg;2;2;7059
2990;Czy poruszając się pojazdem nienormatywnym o rzeczywistej masie całkowitej powyżej 60 ton występuje obowiązek pilotowania takiego pojazdu?;60ton_pilotowanie.jpg;2;2;7062
2991;Czy poruszając się pojazdem nienormatywnym o szerokości ponad 3,2 m występuje obowiązek pilotowania takiego pojazdu?;szerokosc_pilot.jpg;2;2;7065
2992;Czy poruszając się pojazdem nienormatywnym o długości ponad 23 m występuje obowiązek pilotowania takiego pojazdu?;dlugosc_pilotowanie.jpg;2;2;7068
2993;Czy poruszając się pojazdem nienormatywnym kierujący ma obowiązek przestrzegać warunków przejazdu wskazanych w zezwoleniu odpowiedniej kategorii?;warunki_zezwolenia.jpg;2;2;7071
2994;Czy poruszając się pojazdem nienormatywnym kierujący ma obowiązek zachować szczególną ostrożność?;ostroznosc.jpg;2;2;7074
2995;Czy poruszając się zespołem pojazdów o wysokości większej niż 4 m wymagane jest zezwolenie?;wysokosc.jpg;2;2;7077
2996;Czy poruszając się pojazdem o szerokości większej niż 2,6 wymagane jest zezwolenie na przejazd pojazdu normatywnego?;zezwolenie_kat_VI.jpg;2;2;7080
2997;Czy poruszając się pojazdem o rzeczywistej macie całkowitej 50 ton lub więcej wymagane jest zezwolenie odpowiedniej kategorii na przejazd pojazdu nienormatywnego?;50ton.jpg;2;2;7083
2998;Czy masz obowiązek stosować się do poleceń lub sygnałów dawanych przez pilota pojazdu nienormatywnego?;;1;1;7086
2999;Przewożenie dziecka w foteliku bezpieczeństwa zamontowanym tyłem do kierunku jazdy na przednim siedzeniu pojazdu samochodowego, wyposażonego w poduszkę powietrzną dla pasażera jest:;;2;2;7090
3000;Przewożenie dziecka siedzącego tyłem do kierunku jazdy w urządzeniu przytrzymującym dla dzieci, zamontowanym na przednim siedzeniu pojazdu samochodowego wyposażonego w poduszkę powietrzną jest:;;2;2;7091
3001;Przewożenie samochodem osobowym dziecka w wieku poniżej 3 lat jest:;;2;2;7095
3002;Przewożenie dziecka w wieku poniżej trzech lat samochodem osobowym, niewyposażonym w pasy bezpieczeństwa i fotelik bezpieczeństwa dla dziecka lub w pasy bezpieczeństwa i inne urządzenie przytrzymujące dla dzieci jest:;;2;2;7097
3003;Przewożenie dziecka na przednim siedzeniu samochodu bez fotelika bezpieczeństwa dla dziecka jest:;;2;2;7100
3004;Obowiązek korzystania z pasów bezpieczeństwa:;;2;2;7104
3005;Dziecko mające mniej niż 150 cm wzrostu, przewożone samochodem osobowym wyposażonym w pasy bezpieczeństwa, powinno znajdować się w foteliku bezpieczeństwa dla dziecka, zgodnym z:;;2;2;7106
3006;Jeżeli w samochodzie osobowym na tylnym siedzeniu przewożonych jest dwoje dzieci w fotelikach bezpieczeństwa i nie ma możliwości zainstalowania trzeciego fotelika, to:;;2;2;7110
3007;Przewożenie na tylnym siedzeniu samochodu osobowego dziecka przytrzymywanego za pomocą pasów bezpieczeństwa jest:;;2;2;7112
3008;Foteliki bezpieczeństwa dla dzieci oraz inne urządzenia przytrzymujące dla dzieci należy instalować w pojeździe:;;2;2;7117
3009;"Policjant zatrzyma prawo jazdy za pokwitowaniem w przypadku ujawnienia czynu polegającego na:


Policjant zatrzyma";;2;2;7119
3010;Policjant zatrzyma wydane w kraju prawo jazdy za pokwitowaniem, w przypadku ujawnienia czynu polegającego na przewożeniu osób samochodem osobowym, w liczbie przekraczającej liczbę miejsc określoną w dowodzie rejestracyjnym o:;;2;2;7123
3011;Pokwitowanie zatrzymania wydanego w kraju prawa jazdy z powodu przekroczenia przez kierującego dopuszczalnej prędkości o więcej niż 50 km/h na obszarze zabudowanym, uprawnia do kierowania pojazdem w okresie:;;2;2;7126
3012;Starosta wydaje decyzję administracyjną o zatrzymaniu prawa jazdy, gdy kierujący pojazdem przekroczył dopuszczalną prędkość o:;;2;2;7127
3013;Jeżeli pomimo decyzji o zatrzymaniu prawa jazdy na 3 miesiące osoba nadal kierowała pojazdem, starosta przedłuża okres, na który zatrzymano prawo jazdy do:;;2;2;7130
3014;Policjant zatrzyma za pokwitowaniem, wydane w kraju prawo jazdy, w przypadku ujawnienia czynu polegającego na przewożeniu autobusem osób, w liczbie przekraczającej liczbę miejsc określoną w dowodzie rejestracyjnym o:;;2;2;7135
3015;W przypadku gdy kierujący przekroczył dopuszczalną prędkość o więcej niż 50 km/h na obszarze zabudowanym, starosta wydaje decyzję administracyjną o zatrzymaniu prawa jazdy na okres:;;2;2;7138
3016;W przypadku gdy kierujący pojazdem silnikowym przewozi osoby w liczbie przekraczającej liczbę miejsc określoną w dowodzie rejestracyjnym, starosta wydaje decyzję administracyjną o zatrzymaniu prawa jazdy na okres:;;2;2;7139
3017;Jeżeli osoba kierowała pojazdem silnikowym pomimo wydania decyzji administracyjnej o zatrzymaniu prawa jazdy i przedłużeniu okresu zatrzymania prawa jazdy do 6 miesięcy, starosta wydaje decyzję administracyjną o:;;2;2;7144
3018;Policjant zatrzyma, za pokwitowaniem, prawo jazdy wydane przez państwo inne niż Rzeczpospolita Polska, w przypadku ujawnienia czynu polegającego na przewożeniu samochodem osobowym:;;2;2;7146
3019;Kierujący pojazdem, zarejestrowanym na terytorium Rzeczypospolitej Polskiej, jest zobowiązany mieć przy sobie i okazywać do kontroli dokument:;;2;2;7150
3020;Kierujący pojazdem, zarejestrowanym na terytorium Rzeczypospolitej Polskiej, jest zobowiązany mieć przy sobie i okazywać na żądanie uprawnionego organu:;;2;2;7151
3021;Obowiązek posiadania przy sobie prawa jazdy, wydanego na terytorium RP, dotyczy:;;2;2;7156
3022;Dokumentem stwierdzającym dopuszczenie pojazdu samochodowego do ruchu jest:;;2;2;7157
3023;Kierujący pojazdem zarejestrowanym za granicą, uczestniczącym w ruchu na terytorium RP, jest obowiązany mieć przy sobie i okazywać na żądanie upoważnionego organu:;;2;2;7160
3024;Policjant zatrzyma dowód rejestracyjny pojazdu w razie stwierdzenia, że:;;2;2;7163
3025;Utrzymywanie tablic rejestracyjnych w należytym stanie i zapewnienie ich czytelności:;;2;2;7167
3026;Kierujący pojazdem, zarejestrowanym na terytorium Rzeczypospolitej Polskiej,  jest obowiązany mieć przy sobie i okazywać na żądanie uprawnionego organu:;;2;2;7170
3027;Kierujący pojazdem, zarejestrowanym na terytorium RP oraz posiadający prawo jazdy wydane przez organy RP, jest obowiązany mieć przy sobie i okazywać na żądanie uprawnionego organu:;;2;2;7172
3028;Kierujący pojazdem, zarejestrowanym na terytorium RP, posiadający prawo jazdy wydane przez organy RP, jest obowiązany mieć przy sobie i okazywać na żądanie uprawnionego organu:;;2;2;7177
3029;Pojazd zarejestrowany na terytorium RP jest usuwany z drogi na koszt właściciela w przypadku:;;2;2;7180
3030;Kierujący samochodem osobowym zarejestrowanym za granicą i uczestniczącym w ruchu na terytorium RP jest obowiązany mieć przy sobie i okazywać na żądanie uprawnionego organu:;;2;2;7181
3031;Kierujący pojazdem wykonujący jazdę testową z wykorzystaniem profesjonalnego dowodu rejestracyjnego jest obowiązany mieć przy sobie i okazywać na żądanie uprawnionego organu:;;2;2;7185
3032;W jaki sposób przewozisz dziecko o wzroście mniejszym niż 150 cm na przednim siedzeniu samochodu osobowego, który ma pięć miejsc siedzących?;;2;2;7188
3033;Kierujący pojazdem zarejestrowanym na terytorium RP i posiadający uprawnienia wydane przez organy RP jest obowiązany mieć przy sobie i okazywać na żądanie uprawnionego organu:;;2;2;7192
3034;Brak przy sobie wydanego w kraju prawa jazdy, podczas kierowania samochodem osobowym po drogach publicznych w Polsce:;;2;2;7193
3035;Kierujący pojazdem zarejestrowanym na terytorium RP i posiadający uprawnienia wydane przez organy RP jest obowiązany mieć przy sobie i okazywać na żądanie uprawnionego organu:;;2;2;7197
3036;Do czego jest uprawniony policjant podczas kontroli ruchu drogowego?;;2;2;7199
3037;Czy w tej sytuacji skręcając w prawo masz obowiązek przepuścić pieszych przechodzących drogą, w którą skręcasz?;W5.1.wmv;3;1;7202
3038;Czy w tej sytuacji możesz jechać na wprost przez skrzyżowanie?;W5.1.jpg;3;1;7205
3039;Czy po zmianie sygnału na zielony, ruszając będziesz włączającym się do ruchu?;W5.1.jpg;3;1;7207
3040;Czy w tej sytuacji masz obowiązek zachować szczególną ostrożność?;W7.7.wmv;3;1;7208
3041;Czy sygnał ten zezwala na skręt w prawo na skrzyżowaniu?;W8.4.wmv;3;1;7211
3042;Czy w tej sytuacji możesz jechać na wprost przez skrzyżowanie?;W5.2.jpg;3;1;7213
3043;Czy w tej sytuacji możesz skręcić w prawo?;W5.2.jpg;3;1;7215
3044;Czy w tej sytuacji masz obowiązek zachować szczególną ostrożność?;W5.2.jpg;3;1;7216
3045;Czy w tej sytuacji można skręcić w prawo?;W5.3.jpg;3;1;7218
3046;Czy po tych sygnałach zaświeci się sygnał czerwony?;W5.2.jpg;3;1;7221
3047;Czy po tych sygnałach zaświeci się sygnał zielony?;W5.2.jpg;3;1;7222
3048;Czy w tej sytuacji kierujący powinien przygotować się do wznowienia jazdy?;W5.2.jpg;3;1;7224
3049;Czy w tej sytuacji możesz jechać na wprost przez skrzyżowanie?;W5.3.jpg;3;1;7226
3050;Czy sygnał ten zezwala Ci na skręcenie w prawo na skrzyżowaniu?;W5.4.jpg;3;1;7228
3051;Czy w tej sytuacji, gdy zamierzasz skręcić w prawo na skrzyżowaniu, masz obowiązek zatrzymać się przed sygnalizatorem?;W5.1.wmv;3;1;7231
3052;Czy w tej sytuacji, zjeżdżając z chodnika na jezdnię, jesteś włączającym się do ruchu?;W6.1.wmv;3;1;7232
3053;Czy włączając się do ruchu masz obowiązek zachować szczególną ostrożność?;W6.1.wmv;3;1;7234
3054;Czy włączając się do ruchu masz obowiązek ustąpić pierwszeństwa innym uczestnikom ruchu?;W6.1.wmv;3;1;7236
3055;Czy w tej sytuacji jesteś włączającym się do ruchu?;W6.3.wmv;3;1;7239
3056;Czy na tym skrzyżowaniu, skręcając w lewo, masz obowiązek ustąpić pierwszeństwa pojazdom nadjeżdżającym z prawej strony?;W6.5.wmv;3;1;7240
3057;Czy w tej sytuacji, skręcając w lewo na skrzyżowaniu, masz pierwszeństwo przed pojazdami nadjeżdżającym z prawej strony?;W6.5.wmv;3;1;7243
3058;Czy w tej sytuacji masz obowiązek zachować szczególną ostrożność?;W6.5.wmv;3;1;7244
3059;Czy w tej sytuacji, skręcając w prawo na skrzyżowaniu, masz pierwszeństwo przejazdu?;W6.5.wmv;3;1;7246
3060;Czy w tej sytuacji dojeżdżasz do skrzyżowania, gdzie pierwszeństwo nie jest określone znakami drogowymi?;W6.5.wmv;3;1;7248
3061;W jaki sposób przewozisz dziecko o wzroście mniejszym niż 150 cm samochodem osobowym, w którym jest pięć miejsc siedzących?;;2;2;7251
3062;Czy w tej sytuacji, skręcając w lewo na skrzyżowaniu, masz pierwszeństwo przed pojazdami nadjeżdżającymi z prawej strony?;W6.5.wmv;3;1;7254
3063;W jaki sposób zainstalujesz w pojeździe fotelik bezpieczeństwa służący do przewozu dziecka?;;2;2;7257
3064;W jaki sposób w pojeździe zainstalujesz podtrzymujące dziecko urządzenie, które służy do jego przewozu?;;2;2;7260
3065;Czy skręcając w prawo na tym skrzyżowaniu musisz ustąpić pierwszeństwa pojazdom, które nadjeżdżałyby z lewej strony?;W6.5.wmv;3;1;7262
3066;Jakie warunki powinien spełniać samochód osobowy, którym chcesz przewieźć dziecko, które ma mniej niż trzy lata?;;2;2;7263
3067;Czy w tej sytuacji, skręcając w prawo na skrzyżowaniu, masz obowiązek ustąpić pierwszeństwa pojazdom nadjeżdżającym z lewej strony?;W6.6.wmv;3;1;7267
3068;Czym powinieneś się kierować wybierając fotelik lub urządzenie przytrzymujące służące do przewozu dziecka?;;2;2;7269
3069;Czy znak ten ostrzega o skrzyżowaniu dróg równorzędnych?;W6.5.wmv;3;1;7271
3070;Jakie muszą być spełnione warunki podczas przewożenia dziecka na tylnym siedzeniu samochodu osobowego?;;2;2;7273
3071;Czy skręcając w lewo na tym skrzyżowaniu, masz obowiązek ustąpić pierwszeństwa pojazdom, które nadjeżdżałyby z prawej strony?;W6.6.wmv;3;1;7276
3072;Jakie musisz spełnić warunki, gdy chcesz przewieźć dziecko na tylnym siedzeniu samochodu osobowego?;;2;2;7280
3073;Czy skręcając w prawo na skrzyżowaniu, masz obowiązek ustąpić pierwszeństwa pojazdom, nadjeżdżającym z lewej strony?;W6.5.wmv;3;1;7282
3074;Co musisz zrobić, żeby przewieźć trzyletnie dziecko na tylnym siedzeniu samochodu osobowego, na którym w fotelikach już siedzi dwoje dzieci i nie ma możliwości zainstalowania trzeciego fotelika?;;2;2;7283
3075;Co musisz zrobić gdy chcesz przewieźć trzyletnie dziecko na tylnym siedzeniu samochodu osobowego, na którym w urządzeniach przytrzymujących już siedzi dwoje dzieci i nie ma możliwości zainstalowania trzeciego urządzenia?;;2;2;7287
3076;Po spełnieniu, którego z wymienionych warunków można przewozić samochodem osobowym, poza fotelikiem bezpieczeństwa lub innym urządzeniem przytrzymującym, dziecko mające mniej niż 150 cm wzrostu?;;2;2;7290
3077;Jakie dokumenty masz obowiązek mieć przy sobie i okazywać na żądanie uprawnionego organu podczas kontroli drogowej?;;2;2;7293
3078;Jakie dokumenty masz obowiązek mieć przy sobie i okazywać na żądanie uprawnionego organu podczas kontroli drogowej?;;2;2;7296
3079;Jakie dokumenty masz obowiązek mieć przy sobie i okazywać na żądanie uprawnionego organu podczas kontroli drogowej?;;2;2;7299
3080;Jakie dokumenty masz obowiązek mieć przy sobie i okazywać na żądanie uprawnionego organu podczas kontroli drogowej?;;2;2;7301
3081;Jakie dokumenty masz obowiązek mieć przy sobie i okazywać na żądanie uprawnionego organu, gdy na terytorium Rzeczypospolitej kierujesz pojazdem, który jest zarejestrowany za granicą?;;2;2;7304
3082;Jakie dokumenty masz obowiązek mieć przy sobie i okazywać na żądanie uprawnionego organu, gdy na terytorium Rzeczypospolitej kierujesz pojazdem, który jest zarejestrowany za granicą?;;2;2;7308
3083;Jakie dokumenty masz obowiązek mieć przy sobie i okazywać na żądanie uprawnionego organu, gdy na terytorium Rzeczypospolitej kierujesz pojazdem, który jest zarejestrowany za granicą?;;2;2;7311
3084;Jakie dokumenty masz obowiązek mieć przy sobie i okazywać na żądanie uprawnionego organu podczas kontroli drogowej?;;2;2;7314
3085;Jakie dokumenty masz obowiązek mieć przy sobie i okazywać na żądanie uprawnionego organu podczas kontroli drogowej?;;2;2;7317
3086;Jakie dokumenty masz obowiązek mieć przy sobie i okazywać na żądanie uprawnionego organu podczas kontroli drogowej?;;2;2;7320
3087;Jaki dokument jesteś zobowiązany mieć przy sobie i okazywać na żądanie uprawnionego organu?;;2;2;7323
3088;Jakie obowiązki ciążą na osobie, która ma wydane w Polsce prawo jazdy?;;2;2;7326
3089;Za które naruszenie przepisów ruchu drogowego policjant zatrzyma prawo jazdy?;;2;2;7330
3090;Za które naruszenie przepisów ruchu drogowego policjant zatrzyma prawo jazdy?;;2;2;7332
3091;Za które naruszenie przepisów ruchu drogowego policjant zatrzyma prawo jazdy?;;2;2;7335
3092;Czy w tej sytuacji znajdujesz się na drodze z pierwszeństwem przejazdu?;W7.1.wmv;3;1;7338
3093;Czy w tej sytuacji zbliżasz się do drogi z pierwszeństwem przejazdu?;W7.1.wmv;3;1;7339
3094;Czy w tej sytuacji masz obowiązek zatrzymać się przed linią zatrzymania?;W7.2.wmv;3;1;7341
3095;Czy w tej sytuacji, jadąc na wprost przez skrzyżowanie, masz obowiązek ustąpić pierwszeństwa pojazdom nadjeżdżającym z prawej strony?;W7.2.wmv;3;1;7343
3096;Czy  w tej sytuacji, skręcając w prawo na skrzyżowaniu, masz pierwszeństwo przed pojazdami nadjeżdżającymi z lewej strony?;W7.2.wmv;3;1;7346
3097;Czy w tej sytuacji. skręcając w lewo na skrzyżowaniu, masz pierwszeństwo przed pojazdami nadjeżdżającymi z przeciwka?;W7.3.wmv;3;1;7348
3098;Czy w tej sytuacji, skręcając w prawo, masz pierwszeństwo przejazdu?;W7.3.wmv;3;1;7349
3099;Czy w tej sytuacji znajdujesz się na drodze z pierwszeństwem przejazdu?;W7.4.wmv;3;1;7352
3100;Czy w tej sytuacji, skręcając w prawo na skrzyżowaniu, masz obowiązek ustąpić pierwszeństwa pojazdom nadjeżdżającym z lewej strony?;W7.4.wmv;3;1;7353
3101;Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pojazdom poruszającym się po skrzyżowaniu o ruchu okrężnym?;W7.5.wmv;3;1;7355
3102;Czy znak ten informuje, że jesteś na drodze podporządkowanej?;W7.7.wmv;3;1;7357
3103;Czy w tej sytuacji znajdujesz się na drodze podporządkowanej?;W7.8.wmv;3;1;7360
3104;Czy w tej sytuacji znajdujesz się na drodze z pierwszeństwem przejazdu?;W7.9.wmv;3;1;7362
3105;Czy skręcając w lewo na skrzyżowaniu, masz obowiązek ustąpić pierwszeństwa pojazdom, które nadjechałyby z prawej strony?;W6.2.wmv;3;1;7363
